stop_id,stop_name,stop_town,stop_lon,stop_lat,location_type,parent_station,wheelchair_boarding,platform_code
54331100,Schubertplantsoen,Voorschoten,3.31356,47.974766,0,,1,
54331110,Piet Heinlaan,Voorschoten,3.31356,47.974766,0,sa_vstpie,1,
54331120,Beethovenlaan,Voorschoten,3.31356,47.974766,0,,1,
54331130,Jan Evertsenlaan,Voorschoten,3.31356,47.974766,0,,1,
54331140,Bachlaan,Voorschoten,3.31356,47.974766,0,,1,
54331150,Trompweg,Leiden,3.31356,47.974766,0,sa_vsttro,1,
54331160,Trompweg,Leiden,3.31356,47.974766,0,,0,
54331990,Station,Voorschoten,3.31356,47.974766,0,sa_vstns,1,
54332000,Station,Voorschoten,3.31356,47.974766,0,sa_vstns,1,
54341010,Deijleroord,Wassenaar,3.31356,47.974766,0,sa_wsndey,1,
54360030,Bronckhorstlaan,Wassenaar,3.31356,47.974766,0,,1,
54360070,Hotel Wassenaar,Wassenaar,3.31356,47.974766,0,,1,
54360090,Panbos,Katwijk a/d Rijn,3.31356,47.974766,0,,2,
54360100,Hotel Wassenaar,Wassenaar,3.31356,47.974766,0,,1,
54360110,1e Mientlaan,Katwijk a/d Rijn,3.31356,47.974766,0,sa_kwrvli,2,
54410730,Pruimengaarde,Zoetermeer,3.31356,47.974766,0,,1,
54410740,Pruimengaarde,Zoetermeer,3.31356,47.974766,0,,1,
54410750,Osylaan,Zoetermeer,3.31356,47.974766,0,,2,
54410760,Osylaan,Zoetermeer,3.31356,47.974766,0,,2,
54410830,Radonstraat,Zoetermeer,3.31356,47.974766,0,,2,
54410840,Radonstraat,Zoetermeer,3.31356,47.974766,0,,2,
54411030,Ambachtsherenlaan,Zoetermeer,3.31356,47.974766,0,,2,
54411040,Ambachtsherenlaan,Zoetermeer,3.31356,47.974766,0,,1,
54411050,Station Palenstein,Zoetermeer,3.31356,47.974766,0,sa_ztmpls,1,
54411060,Station Palenstein,Zoetermeer,3.31356,47.974766,0,sa_ztmpls,1,
54411070,Van Aalstlaan,Zoetermeer,3.31356,47.974766,0,sa_ztmaal,1,
54411080,Van Aalstlaan,Zoetermeer,3.31356,47.974766,0,sa_ztmaal,1,
54411270,Fokkerstraat,Zoetermeer,3.31356,47.974766,0,,2,
54411280,Fokkerstraat,Zoetermeer,3.31356,47.974766,0,,1,
54411290,Oostweg,Zoetermeer,3.31356,47.974766,0,,2,
54411300,Oostweg,Zoetermeer,3.31356,47.974766,0,,2,
54411310,Werner von Siemensstraat,Zoetermeer,3.31356,47.974766,0,sa_ztmsie,1,
54411320,Werner von Siemensstraat,Zoetermeer,3.31356,47.974766,0,sa_ztmwvs,0,
54411350,Zoetermeerselaan,Bleiswijk,3.31356,47.974766,0,sa_kwgzoe,0,
54411359,Zoetermeerselaan,Bleiswijk,3.31356,47.974766,0,sa_KwgZoe,0,
54411360,Zoetermeerselaan,Bleiswijk,3.31356,47.974766,0,sa_kwgztm,1,
54411390,van Diestlaan,Zoetermeer,3.31356,47.974766,0,,2,
54411400,Van Diestlaan,Zoetermeer,3.31356,47.974766,0,,2,
54411410,Vaartdreef,Zoetermeer,3.31356,47.974766,0,sa_ztmvat,2,
54411420,Vaartdreef,Zoetermeer,3.31356,47.974766,0,sa_ztmvat,2,
54411530,Meidoornlaan,Zoetermeer,3.31356,47.974766,0,,2,
54411540,Meidoornlaan,Zoetermeer,3.31356,47.974766,0,,2,
54411550,Van Wijngaardenstraat,Zoetermeer,3.31356,47.974766,0,,1,
54411560,Van Wijngaardenstraat,Zoetermeer,3.31356,47.974766,0,,2,
54411730,"Zoetermeer, Theaterplein",Zoetermeer,3.31356,47.974766,0,sa_ztmstd,0,
54411740,"Zoetermeer, Theaterplein",Zoetermeer,3.31356,47.974766,0,sa_ztmstd,0,
54411970,Prismalaan Oost,Bleiswijk,3.31356,47.974766,0,,0,
54411980,Prismalaan Oost,Bleiswijk,3.31356,47.974766,0,,0,
54411990,Prismalaan West,Bleiswijk,3.31356,47.974766,0,,0,
54412000,Prismalaan West,Bleiswijk,3.31356,47.974766,0,,0,
54412230,Franklinstraat,Zoetermeer,3.31356,47.974766,0,,1,
54412240,Franklinstraat,Zoetermeer,3.31356,47.974766,0,,1,
54412260,Stephensonstraat,Zoetermeer,3.31356,47.974766,0,sa_ztmeta,1,
54412270,Stephensonstraat,Zoetermeer,3.31356,47.974766,0,sa_ztmeta,1,
54414010,Meerpolder,Zoetermeer,3.31356,47.974766,0,sa_ZtmMee,0,
54414110,Binnenpark,Zoetermeer,3.31356,47.974766,0,sa_ZtmBin,0,
54414120,Binnenpark,Zoetermeer,3.31356,47.974766,0,sa_ZtmBin,0,
54414130,Woonhart,Zoetermeer,3.31356,47.974766,0,sa_ZtmWoo,0,
54414140,Woonhart,Zoetermeer,3.31356,47.974766,0,sa_ZtmWoo,0,
54414160,Meerpolder,Zoetermeer,3.31356,47.974766,0,sa_ZtmMee,0,
54414206,Centrum West,Zoetermeer,3.31356,47.974766,0,sa_ztmcw,1,C
54415050,Mandelabrug/A12/Station,Zoetermeer,3.31356,47.974766,0,sa_ztmman,2,
54415060,Mandelabrug/A12/Station,Zoetermeer,3.31356,47.974766,0,sa_ztmman,1,
54424130,Stompwijk,Stompwijk,3.31356,47.974766,0,sa_SpwSto,0,
54424140,Stompwijk,Stompwijk,3.31356,47.974766,0,sa_SpwSto,0,
54434170,A4 P+R,Zoeterwoude,3.31356,47.974766,0,sa_ZtwP&R,0,
54434180,A4 P+R,Zoeterwoude,3.31356,47.974766,0,sa_ZtwP&R,0,
54434190,Dorp,Zoeterwoude,3.31356,47.974766,0,sa_ZtwDor,0,
54434200,Dorp,Zoeterwoude,3.31356,47.974766,0,sa_ZtwDor,0,
54440020,Gerard Brandtstraat,Leiden,3.31356,47.974766,0,,2,
54440030,Posthof,Leiden,3.31356,47.974766,0,,1,
54440040,Muiderkring,Leiden,3.31356,47.974766,0,,1,
54440060,Jan Luykenlaan,Leiden,3.31356,47.974766,0,,1,
54440070,Zweilandlaan,Leiden,3.31356,47.974766,0,,0,
54440080,Cruquiuslaan,Leiden,3.31356,47.974766,0,sa_LdCru,1,
54440090,Groenoord,Leiden,3.31356,47.974766,0,sa_ldngro,1,
54440100,Dr. Lelylaan,Leiden,3.31356,47.974766,0,,1,
54440110,Brandts Buyskade,Leiden,3.31356,47.974766,0,,1,
54440120,Brandts Buyskade,Leiden,3.31356,47.974766,0,,1,
54440130,Alrijne Ziekenhuis,Leiden,3.31356,47.974766,0,sa_LdAlr,0,
54440170,Kooipark,Leiden,3.31356,47.974766,0,sa_ldnkoo,2,
54440180,Cornelis Schuytlaan,Leiden,3.31356,47.974766,0,sa_ldnsch,1,
54440190,Zijlsingel,Leiden,3.31356,47.974766,0,sa_LdZij,1,
54440200,Sweelincklaan,Leiden,3.31356,47.974766,0,sa_ldnswe,1,
54440210,Burggravenlaan,Leiden,3.31356,47.974766,0,,1,
54440220,Verdistraat,Leiden,3.31356,47.974766,0,,1,
54440230,Moddermanstraat,Leiden,3.31356,47.974766,0,,1,
54440240,Brahmslaan,Leiden,3.31356,47.974766,0,sa_LdBra,1,
54440250,Lorentzkade,Leiden,3.31356,47.974766,0,,1,
54440270,Station Lammenschans,Leiden,3.31356,47.974766,0,sa_LdLam,2,
54440290,Meloenstraat,Leiden,3.31356,47.974766,0,,2,
54440300,Kennedylaan,Leiden,3.31356,47.974766,0,,2,
54440310,Rosenburch,Leiden,3.31356,47.974766,0,sa_LdRos,1,
54440320,Alrijne Ziekenhuis,Leiden,3.31356,47.974766,0,sa_LdAlr,0,
54440330,Vijf Meiplein,Leiden,3.31356,47.974766,0,,0,
54440340,Vijf Meiplein,Leiden,3.31356,47.974766,0,,1,
54440350,De Bazelstraat,Leiden,3.31356,47.974766,0,,2,
54440360,Rosenburch,Leiden,3.31356,47.974766,0,sa_LdRos,1,
54440370,Kennedylaan,Leiden,3.31356,47.974766,0,,1,
54440380,Meloenstraat,Leiden,3.31356,47.974766,0,,2,
54440390,van der Helmlaan,Leiden,3.31356,47.974766,0,,1,
54440400,Station Lammenschans,Leiden,3.31356,47.974766,0,sa_LdLam,2,
54440410,Brahmslaan,Leiden,3.31356,47.974766,0,sa_LdBra,1,
54440420,Lorentzkade,Leiden,3.31356,47.974766,0,,1,
54440430,Debussystraat,Leiden,3.31356,47.974766,0,,1,
54440440,Moddermanstraat,Leiden,3.31356,47.974766,0,,1,
54440450,Sweelincklaan,Leiden,3.31356,47.974766,0,sa_ldnswe,1,
54440460,Burggravenlaan,Leiden,3.31356,47.974766,0,,2,
54440470,Cornelis Schuytlaan,Leiden,3.31356,47.974766,0,sa_ldnsch,1,
54440480,Zijlsingel,Leiden,3.31356,47.974766,0,sa_LdZij,1,
54440500,Kooipark,Leiden,3.31356,47.974766,0,sa_ldnkoo,2,
54440520,Centraal Westzijde,Leiden,3.31356,47.974766,0,sa_LdCSNo,1,
54440530,Centraal Westzijde,Leiden,3.31356,47.974766,0,sa_LdCSNo,1,
54440550,Dr. Lelylaan,Leiden,3.31356,47.974766,0,,1,
54440570,Cruquiuslaan,Leiden,3.31356,47.974766,0,sa_LdCru,1,
54440580,Groenoord,Leiden,3.31356,47.974766,0,sa_ldngro,1,
54440590,Jan Luykenlaan,Leiden,3.31356,47.974766,0,,1,
54440600,Zweilandlaan,Leiden,3.31356,47.974766,0,,0,
54440610,Muiderkring,Leiden,3.31356,47.974766,0,,1,
54440630,Gerard Brandtstraat,Leiden,3.31356,47.974766,0,,2,
54440640,Posthof,Leiden,3.31356,47.974766,0,,1,
54440690,Augustuspad,Leiden,3.31356,47.974766,0,,2,
54440700,Augustuspad,Leiden,3.31356,47.974766,0,,2,
54440720,Zernikedreef,Leiden,3.31356,47.974766,0,sa_LdZer,2,
54440730,Zernikedreef,Leiden,3.31356,47.974766,0,sa_LdZer,2,
54440750,Surinamestraat,Leiden,3.31356,47.974766,0,,0,
54440760,Surinamestraat,Leiden,3.31356,47.974766,0,,2,
54440780,Zwembad de Zijl,Leiden,3.31356,47.974766,0,,2,
54440790,Zwembad de Zijl,Leiden,3.31356,47.974766,0,,2,
54440810,Verbeekstraat,Leiden,3.31356,47.974766,0,,2,
54440820,Verbeekstraat,Leiden,3.31356,47.974766,0,,2,
54440900,Zaalbergweg/DZB Leiden,Leiden,3.31356,47.974766,0,sa_LdZaa,2,
54440910,Zaalbergweg/DZB Leiden,Leiden,3.31356,47.974766,0,sa_LdZaa,2,
54440930,Zorgcentrum Roomburgh,Leiden,3.31356,47.974766,0,sa_LdRoo,1,
54440940,Zorgcentrum Roomburgh,Leiden,3.31356,47.974766,0,sa_LdRoo,1,
54440960,Roomburg,Leiden,3.31356,47.974766,0,sa_LdRmb,0,
54440970,Churchillbrug,Leiden,3.31356,47.974766,0,,2,
54440980,Churchillbrug,Leiden,3.31356,47.974766,0,,2,
54440990,Roomburg,Leiden,3.31356,47.974766,0,sa_LdRmb,0,
54441000,"Leiden, Leiden Centraal",Leiden,3.31356,47.974766,0,sa_LdCS,0,
54441010,"Leiden, Breestraat",Leiden,3.31356,47.974766,0,sa_ldnbre,2,
54441020,Gandhistraat,Leiden,3.31356,47.974766,0,sa_LdGan,1,
54441030,Sumatrabrug,Leiden,3.31356,47.974766,0,,2,
54441040,Turkooislaan,Leiden,3.31356,47.974766,0,,2,
54441060,Robijnstraat,Leiden,3.31356,47.974766,0,,1,
54441070,Plantage,Leiden,3.31356,47.974766,0,,1,
54441080,Opaalstraat,Leiden,3.31356,47.974766,0,,1,
54441082,Opaalstraat,Leiden,3.31356,47.974766,0,sa_LdOps,0,
54441090,Kraaierstraat,Leiden,3.31356,47.974766,0,,1,
54441100,Damlaan,Leiden,3.31356,47.974766,0,,1,
54441110,Korevaarstraat,Leiden,3.31356,47.974766,0,sa_LdKor,1,
54441140,"Leiden, Steenstraat",Leiden,3.31356,47.974766,0,,1,
54441150,"Leiden, Nieuwe Beestenmarkt",Leiden,3.31356,47.974766,0,sa_ldnnbm,1,
54441160,"Leiden, Breestraat",Leiden,3.31356,47.974766,0,sa_ldnbre,2,
54441190,Damlaan,Leiden,3.31356,47.974766,0,,1,
54441200,Kraaierstraat,Leiden,3.31356,47.974766,0,,1,
54441210,Opaalstraat,Leiden,3.31356,47.974766,0,,1,
54441220,Plantage,Leiden,3.31356,47.974766,0,,1,
54441230,Robijnstraat,Leiden,3.31356,47.974766,0,,1,
54441250,Turkooislaan,Leiden,3.31356,47.974766,0,,2,
54441260,Sumatrabrug,Leiden,3.31356,47.974766,0,,2,
54441270,Gandhistraat,Leiden,3.31356,47.974766,0,sa_LdGan,1,
54441290,"Leiden, Korevaarstraat",Leiden,3.31356,47.974766,0,sa_ldnkor,2,
54441300,"Leiden, Korevaarstraat",Leiden,3.31356,47.974766,0,sa_ldnkor,1,
54441330,Bio Science Park,Leiden,3.31356,47.974766,0,,0,
54441340,Bio Science Park,Leiden,3.31356,47.974766,0,,2,
54441350,Transferium A44,Leiden,3.31356,47.974766,0,sa_LdTra,2,
54441351,Transferium A44,Leiden,3.31356,47.974766,0,sa_LdTra,0,
54441370,Trompweg,Leiden,3.31356,47.974766,0,,1,
54441380,Trompweg,Leiden,3.31356,47.974766,0,,1,
54441400,Bizetpad,Leiden,3.31356,47.974766,0,sa_LdBiz,1,
54441430,Naturalis,Leiden,3.31356,47.974766,0,,2,
54441440,Naturalis,Leiden,3.31356,47.974766,0,,2,
54441450,Darwinweg/Naturalis,Leiden,3.31356,47.974766,0,,2,
54441460,Darwinweg/Naturalis,Leiden,3.31356,47.974766,0,,2,
54441540,De Heyderweg,Leiden,3.31356,47.974766,0,,2,
54441550,De Heyderweg,Leiden,3.31356,47.974766,0,,2,
54441610,Trambaan,Leiden,3.31356,47.974766,0,,2,
54441620,Trambaan,Leiden,3.31356,47.974766,0,,2,
54441980,Endegeest,Oegstgeest,3.31356,47.974766,0,,1,
54442000,Curium,Oegstgeest,3.31356,47.974766,0,sa_ogtcur,1,
54442060,Blauwe Vogelweg,Leiden,3.31356,47.974766,0,,2,
54442080,Kort Rapenburg,Leiden,3.31356,47.974766,0,,1,
54442100,Noordeinde,Leiden,3.31356,47.974766,0,sa_ldnnoo,1,
54442110,Bizetpad,Leiden,3.31356,47.974766,0,sa_ldnbiz,1,
54442120,De Genestetstraat,Leiden,3.31356,47.974766,0,,1,
54442130,De Genestetstraat,Leiden,3.31356,47.974766,0,,1,
54442150,Noordeinde,Leiden,3.31356,47.974766,0,sa_ldnnoo,1,
54442170,"Leiden, Prinsessekade",Leiden,3.31356,47.974766,0,,1,
54442210,Albinusdreef,Leiden,3.31356,47.974766,0,,2,
54442230,Blauwe Vogelweg,Leiden,3.31356,47.974766,0,,2,
54442240,Anne Frankweg,Leiden,3.31356,47.974766,0,,1,
54442270,Wassenaarseweg/Corpus,Leiden,3.31356,47.974766,0,sa_ldncor,1,
54442290,Curium,Oegstgeest,3.31356,47.974766,0,sa_ogtcur,1,
54442310,Anne Frankweg,Leiden,3.31356,47.974766,0,,1,
54442350,Station De Vink,Leiden,3.31356,47.974766,0,sa_LdDeV,1,
54442360,Station De Vink,Leiden,3.31356,47.974766,0,sa_LdDeV,1,
54443010,Hendrik Kraemerpark,Oegstgeest,3.31356,47.974766,0,sa_ogthkr,1,
54443030,Lijsterstraat,Leiden,3.31356,47.974766,0,sa_ldnlij,2,
54443040,Fruitweg,Leiden,3.31356,47.974766,0,,2,
54443050,Korevaarstraat,Leiden,3.31356,47.974766,0,sa_LdKor,1,
54443060,Herenstraat,Leiden,3.31356,47.974766,0,sa_LdHer,2,
54443070,"Leiden, Leliestraat",Leiden,3.31356,47.974766,0,,2,
54443080,Koninginnelaan,Leiden,3.31356,47.974766,0,,2,
54443090,Herenstraat,Leiden,3.31356,47.974766,0,sa_LdHer,2,
54443100,"Leiden, Leliestraat",Leiden,3.31356,47.974766,0,,1,
54443110,Fruitweg,Leiden,3.31356,47.974766,0,,2,
54443120,Lijsterstraat,Leiden,3.31356,47.974766,0,sa_ldnlij,2,
54443220,Zuid-West,Leiden,3.31356,47.974766,0,sa_LdZW,0,
54443221,Zuid-West,Leiden,3.31356,47.974766,0,sa_LdZW,0,
54444010,Burggravenlaan,Leiden,3.31356,47.974766,0,,2,
54444020,Leiderdorpsebrug,Leiden,3.31356,47.974766,0,sa_LdLei,2,
54444030,Meerburgerkade,Leiden,3.31356,47.974766,0,,1,
54444040,Meerburgerkade,Leiden,3.31356,47.974766,0,,1,
54444060,Wilhelminabrug,Leiden,3.31356,47.974766,0,,2,
54444080,"Leiden, Station Lammenschans",Leiden,3.31356,47.974766,0,sa_ldnlam,2,
54444090,"Leiden, Station Lammenschans",Leiden,3.31356,47.974766,0,sa_LdLam,0,
54444500,Abtspoelweg,Oegstgeest,3.31356,47.974766,0,sa_ogtabt,1,
54444510,Abtspoelweg,Oegstgeest,3.31356,47.974766,0,sa_ogtabt,1,
54444530,Marelaan,Oegstgeest,3.31356,47.974766,0,sa_ogtmar,1,
54444540,Marelaan,Oegstgeest,3.31356,47.974766,0,sa_ogtmar,0,
54445010,Paterstraat,Leiden,3.31356,47.974766,0,,1,
54445090,Witte Rozenstraat,Leiden,3.31356,47.974766,0,,1,
54445110,Jan van Houtkade,Leiden,3.31356,47.974766,0,sa_ldnjvh,2,
54445120,Merenwijk,Leiden,3.31356,47.974766,0,sa_LdMrw,1,
54445121,Merenwijk,Leiden,3.31356,47.974766,0,sa_LdMrw,1,
54445150,Hooigracht,Leiden,3.31356,47.974766,0,,1,
54445170,Oosterkerkstraat,Leiden,3.31356,47.974766,0,,2,
54445250,Valkenhorst,Leiden,3.31356,47.974766,0,,1,
54445260,Oosterkerkstraat,Leiden,3.31356,47.974766,0,,2,
54445270,Arendshorst,Leiden,3.31356,47.974766,0,sa_LdAre,1,
54445300,Jan van Houtkade,Leiden,3.31356,47.974766,0,sa_ldnjvh,2,
54445310,Fakkelgras,Leiden,3.31356,47.974766,0,,1,
54445320,Witte Rozenstraat,Leiden,3.31356,47.974766,0,,1,
54445330,Broekweg,Leiden,3.31356,47.974766,0,sa_LdBro,2,
54445340,Paterstraat,Leiden,3.31356,47.974766,0,,1,
54445350,Vossemeerlaan,Leiden,3.31356,47.974766,0,,2,
54445370,Zwartemeerlaan,Leiden,3.31356,47.974766,0,,2,
54446010,"Leiden, Brahmslaan",Leiden,3.31356,47.974766,0,sa_ldnbrh,1,
54446020,De Rode's,Leiden,3.31356,47.974766,0,sa_LdRod,1,
54446030,"Leiden, Rooseveltstraat",Leiden,3.31356,47.974766,0,,1,
54446040,Schipholweg,Leiden,3.31356,47.974766,0,,1,
54446050,"Leiden, Cronesteinflat",Leiden,3.31356,47.974766,0,,1,
54446080,"Leiden, Cronesteinflat",Leiden,3.31356,47.974766,0,,1,
54446090,Schipholweg,Leiden,3.31356,47.974766,0,,1,
54446100,"Leiden, Rooseveltstraat",Leiden,3.31356,47.974766,0,,1,
54446110,De Rode's,Leiden,3.31356,47.974766,0,sa_LdRod,1,
54446210,Universiteitsterrein,Leiden,3.31356,47.974766,0,,0,
54446220,Universiteitsterrein,Leiden,3.31356,47.974766,0,,0,
54446230,Niels Bohrweg,Leiden,3.31356,47.974766,0,,0,
54446240,Niels Bohrweg,Leiden,3.31356,47.974766,0,,0,
54446480,Oude Herengracht,Leiden,3.31356,47.974766,0,,2,
54446490,Oude Herengracht,Leiden,3.31356,47.974766,0,,2,
54446500,Engelendaal,Leiderdorp,3.31356,47.974766,0,sa_lddeng,1,
54446510,Kooiplein,Leiden,3.31356,47.974766,0,,0,
54446520,Buitenhof,Leiderdorp,3.31356,47.974766,0,sa_lddrie,1,
54446530,Sumatrastraat,Leiden,3.31356,47.974766,0,sa_ldnsum,1,
54446540,Sumatrastraat,Leiden,3.31356,47.974766,0,sa_ldnsum,1,
54446560,Kooiplein,Leiden,3.31356,47.974766,0,,1,
54446590,Pelikaanstraat,Leiden,3.31356,47.974766,0,sa_LdPel,2,
54446600,Pelikaanstraat,Leiden,3.31356,47.974766,0,sa_LdPel,2,
54446610,Stadsbouwhuis,Leiden,3.31356,47.974766,0,,2,
54446620,Stadsbouwhuis,Leiden,3.31356,47.974766,0,,2,
54446630,Korte Mare,Leiden,3.31356,47.974766,0,,1,
54446640,Korte Mare,Leiden,3.31356,47.974766,0,,1,
54446690,Hadewychlaan,Leiden,3.31356,47.974766,0,,2,
54446700,Hadewychlaan,Leiden,3.31356,47.974766,0,,2,
54446710,Heintje Davidsweg,Leiden,3.31356,47.974766,0,,2,
54446720,Heintje Davidsweg,Leiden,3.31356,47.974766,0,,2,
54446730,Charley Tooropweg,Leiden,3.31356,47.974766,0,sa_LdCha,2,
54446740,Charley Tooropweg,Leiden,3.31356,47.974766,0,sa_LdCha,2,
54446750,Helena Verburgstraat,Leiden,3.31356,47.974766,0,sa_LdHel,2,
54446760,Helena Verburgstraat,Leiden,3.31356,47.974766,0,sa_LdHel,2,
54446770,Stevensbloem,Leiden,3.31356,47.974766,0,,1,
54446780,Stevensbloem,Leiden,3.31356,47.974766,0,,1,
54446790,van Hoornkade,Leiden,3.31356,47.974766,0,,1,
54446800,van Hoornkade,Leiden,3.31356,47.974766,0,,1,
54446810,Station De Vink,Leiden,3.31356,47.974766,0,sa_LdDeV,1,
54446811,Station De Vink,Leiden,3.31356,47.974766,0,sa_LdDeV,1,
54446820,Zeldenrustweg,Leiden,3.31356,47.974766,0,,2,
54446830,Zeldenrustweg,Leiden,3.31356,47.974766,0,,2,
54447220,"Leiden, Leiden Centraal (Perron G)",Leiden,3.31356,47.974766,0,sa_LdCS,1,
54447610,Centraal,Leiden,3.31356,47.974766,0,sa_LdCS,1,
54447620,Centraal,Leiden,3.31356,47.974766,0,sa_LdCS,1,
54447630,Centraal,Leiden,3.31356,47.974766,0,sa_LdCS,0,
54447640,Centraal,Leiden,3.31356,47.974766,0,sa_LdCS,0,
54447650,Centraal,Leiden,3.31356,47.974766,0,sa_LdCS,0,
54447660,Centraal,Leiden,3.31356,47.974766,0,sa_LdCS,0,
54447670,Centraal,Leiden,3.31356,47.974766,0,sa_LdCS,0,
54447680,Centraal,Leiden,3.31356,47.974766,0,sa_LdCS,0,
54447690,Centraal,Leiden,3.31356,47.974766,0,sa_LdCS,0,
54447700,Centraal,Leiden,3.31356,47.974766,0,sa_LdCS,0,
54447710,Centraal,Leiden,3.31356,47.974766,0,sa_LdCS,1,
54447720,Centraal,Leiden,3.31356,47.974766,0,sa_LdCS,1,
54447730,Centraal,Leiden,3.31356,47.974766,0,sa_LdCS,0,
54447740,Centraal,Leiden,3.31356,47.974766,0,sa_LdCS,0,
54447750,Centraal,Leiden,3.31356,47.974766,0,sa_LdCS,0,
54447760,Centraal,Leiden,3.31356,47.974766,0,sa_LdCS,0,
54447770,"Leiden, Leiden Centraal (Perron B)",Leiden,3.31356,47.974766,0,sa_LdCS,0,
54447780,Centraal,Leiden,3.31356,47.974766,0,sa_LdCS,0,
54447790,Centraal,Leiden,3.31356,47.974766,0,sa_LdCS,0,
54447800,Centraal,Leiden,3.31356,47.974766,0,sa_LdCS,0,
54447810,Centraal,Leiden,3.31356,47.974766,0,sa_LdCS,0,
54447820,Centraal,Leiden,3.31356,47.974766,0,sa_LdCS,0,
54447830,Centraal,Leiden,3.31356,47.974766,0,sa_LdCS,0,
54447860,Centraal,Leiden,3.31356,47.974766,0,sa_LdCS,0,
54447870,Centraal,Leiden,3.31356,47.974766,0,sa_LdCS,0,
54447880,Centraal,Leiden,3.31356,47.974766,0,sa_LdCS,0,
54447890,Centraal,Leiden,3.31356,47.974766,0,sa_LdCS,0,
54447910,Centraal,Leiden,3.31356,47.974766,0,sa_LdCS,0,
54447920,Centraal,Leiden,3.31356,47.974766,0,sa_LdCS,0,
54447970,Centraal,Leiden,3.31356,47.974766,0,sa_LdCS,0,
54447980,Centraal,Leiden,3.31356,47.974766,0,sa_LdCS,0,
54448020,Pres. Kennedylaan,Oegstgeest,3.31356,47.974766,0,sa_ogtken,1,
54450010,Zonnebloemstraat,Katwijk a/d Rijn,3.31356,47.974766,0,,1,
54450030,Katwijkerweg,Valkenburg,3.31356,47.974766,0,,1,
54450050,Broekweg,Valkenburg,3.31356,47.974766,0,,2,
54450060,Voorschoterweg,Valkenburg,3.31356,47.974766,0,,2,
54450070,Hoofdstraat,Valkenburg,3.31356,47.974766,0,sa_VkbHoo,2,
54450080,Torenvlietslaan,Valkenburg,3.31356,47.974766,0,,2,
54450090,Torenvlietslaan,Valkenburg,3.31356,47.974766,0,,1,
54450100,Hoofdstraat,Valkenburg,3.31356,47.974766,0,sa_VkbHoo,2,
54450110,Voorschoterweg,Valkenburg,3.31356,47.974766,0,,2,
54450120,Broekweg,Valkenburg,3.31356,47.974766,0,,2,
54450140,Katwijkerweg,Valkenburg,3.31356,47.974766,0,,1,
54450150,Transferium A44,Leiden,3.31356,47.974766,0,sa_ldntrf,2,
54451010,N206/Valkenburg,Valkenburg,3.31356,47.974766,0,sa_val206,1,
54451020,N206/Valkenburg,Valkenburg,3.31356,47.974766,0,sa_val206,1,
54451160,Molentuinweg,Katwijk a/d Rijn,3.31356,47.974766,0,sa_KwMol,0,
54460020,Zonnebloemstraat,Katwijk a/d Rijn,3.31356,47.974766,0,,1,
54460040,Rijnstraat,Katwijk a/d Rijn,3.31356,47.974766,0,,1,
54460060,Schutterswei,Katwijk a/d Rijn,3.31356,47.974766,0,,1,
54460070,Duindoornlaan,Katwijk,3.31356,47.974766,0,,1,
54460080,Cleijn Duin,Katwijk,3.31356,47.974766,0,,1,
54460110,'t Heen,Katwijk,3.31356,47.974766,0,sa_KwHee,1,
54460120,'t Heen,Katwijk,3.31356,47.974766,0,sa_KwHee,2,
54460130,Raadhuis,Katwijk,3.31356,47.974766,0,sa_kwkraa,1,
54460131,Raadhuis,Katwijk,3.31356,47.974766,0,sa_kwkraa,1,
54460140,Meeuwenlaan,Katwijk,3.31356,47.974766,0,,1,
54460150,Schutterswei,Katwijk a/d Rijn,3.31356,47.974766,0,,1,
54460160,Duindoornlaan,Katwijk,3.31356,47.974766,0,,2,
54460170,Rijnstraat,Katwijk a/d Rijn,3.31356,47.974766,0,,1,
54460180,Drieplassenweg,Katwijk,3.31356,47.974766,0,,1,
54460190,Drieplassenweg,Katwijk,3.31356,47.974766,0,,2,
54460200,Boslaan,Katwijk,3.31356,47.974766,0,sa_KwBos,1,
54460210,Leeuweriklaan,Katwijk,3.31356,47.974766,0,,1,
54460220,Leeuweriklaan,Katwijk,3.31356,47.974766,0,,1,
54460240,Salomonszegel,Katwijk,3.31356,47.974766,0,,2,
54460250,Boslaan,Katwijk,3.31356,47.974766,0,sa_KwBos,1,
54460260,Lijnbaanstraat,Katwijk,3.31356,47.974766,0,,2,
54460270,Lijnbaanstraat,Katwijk,3.31356,47.974766,0,,2,
54460280,Nijverheidsstraat,Katwijk,3.31356,47.974766,0,,2,
54460290,Nijverheidsstraat,Katwijk,3.31356,47.974766,0,,2,
54460310,Space Expo,Noordwijk,3.31356,47.974766,0,,1,
54460520,Sandtlaan,Katwijk a/d Rijn,3.31356,47.974766,0,sa_KwRSan,2,
54460530,Nieuw Brittenburg,Katwijk,3.31356,47.974766,0,,1,
54460550,Jan Tooropstraat,Katwijk,3.31356,47.974766,0,sa_kwkjto,1,
54460570,Rijnmond,Katwijk,3.31356,47.974766,0,sa_kwkrij,0,
54460590,Camping Noord,Katwijk,3.31356,47.974766,0,,1,
54460600,Biltlaan,Katwijk,3.31356,47.974766,0,sa_kwkbil,1,
54460610,Dr. Willem Dreesstraat,Katwijk,3.31356,47.974766,0,,1,
54460620,Dr. Willem Dreesstraat,Katwijk,3.31356,47.974766,0,,1,
54460630,Biltlaan,Katwijk,3.31356,47.974766,0,sa_kwkbil,1,
